GFORCEX,GFORCEY,GFORCEZ,ROT_X,ROT_Y,ROT_Z,GSR,HEARTRATE,SpO2 %,AMB TEMP MLX, OBJ TEMP MLX
-0.23,-0.05,0.88,-16.26,-0.95,-2.11,531,0,0,25.95,24.09
-0.23,-0.05,0.88,-16.5,-1.12,-2.26,533,0,0,25.93,24.09
-0.23,-0.05,0.88,-16.38,-1.17,-1.97,500,0,0,25.93,24.09
-0.23,-0.05,0.87,-16.63,-1.07,-2.1,521,0,0,25.93,24.11
-0.22,-0.05,0.88,-16.26,-1.05,-2.11,509,0,0,25.93,24.11
-0.23,-0.05,0.87,-16.5,-0.97,-2.11,503,0,0,25.93,24.15
-0.23,-0.05,0.88,-16.38,-1.24,-2.09,504,0,0,25.93,24.15
-0.23,-0.05,0.86,-16.5,-0.99,-2.07,501,0,0,25.95,24.21
-0.23,-0.05,0.87,-16.26,-1.02,-2.21,529,0,0,25.95,24.15
-0.23,-0.05,0.87,-16.38,-1.01,-1.89,532,0,0,25.95,24.17
-0.23,-0.05,0.88,-16.38,-1.05,-2.29,504,0,0,25.93,24.21
-0.23,-0.06,0.88,-16.5,-0.97,-2.09,527,0,0,25.95,24.17
-0.23,-0.05,0.87,-16.38,-1.15,-2.19,506,0,0,25.93,24.27
-0.23,-0.05,0.87,-16.38,-1.06,-2.08,501,0,0,25.95,24.27
-0.23,-0.05,0.87,-16.5,-1.08,-2.15,503,0,0,25.95,24.33
-0.23,-0.05,0.88,-16.38,-1.02,-2.2,504,0,0,25.95,24.33
-0.23,-0.05,0.87,-16.38,-1.02,-1.93,531,0,0,25.95,24.35
-0.23,-0.05,0.87,-16.38,-1,-2.02,531,0,0,25.95,24.35
-0.23,-0.05,0.87,-16.5,-1.08,-1.99,500,0,0,25.93,24.35
-0.23,-0.05,0.87,-16.38,-0.94,-2.24,525,0,0,25.93,24.29
-0.23,-0.05,0.88,-16.38,-0.98,-2.08,511,0,0,25.95,24.29
-0.23,-0.05,0.88,-16.5,-0.98,-2.05,503,0,0,25.95,24.33
-0.23,-0.05,0.88,-16.26,-0.9,-1.96,501,0,0,25.93,24.33
-0.23,-0.06,0.87,-16.38,-0.98,-2.08,500,0,0,25.93,24.21
-0.23,-0.04,0.88,-16.5,-0.92,-2.33,533,0,0,25.95,24.21
-0.23,-0.05,0.87,-16.63,-1.16,-2.09,535,0,0,25.95,24.21
-0.23,-0.05,0.87,-16.26,-1.02,-2.15,503,0,0,25.95,24.21
-0.23,-0.05,0.88,-16.5,-1.2,-2.04,518,0,0,25.95,24.21
-0.23,-0.05,0.87,-16.63,-1.03,-2.05,501,0,0,25.93,24.17
-0.23,-0.05,0.87,-16.26,-1.09,-2.06,502,0,0,25.95,24.17
-0.23,-0.05,0.87,-16.63,-1.09,-2,509,0,0,25.95,24.17
-0.23,-0.05,0.88,-16.38,-1.03,-2.19,502,0,0,25.93,24.11
-0.23,-0.05,0.87,-16.5,-1.07,-2.15,538,0,0,25.93,24.09
-0.23,-0.05,0.88,-16.63,-0.95,-2.09,530,0,0,25.93,24.11
-0.23,-0.05,0.87,-16.26,-1.2,-2.11,500,0,0,25.93,24.11
-0.23,-0.05,0.88,-16.5,-1.11,-2.1,516,0,0,25.95,24.15
-0.23,-0.05,0.88,-16.38,-1.27,-2.26,503,0,0,25.95,24.15
-0.23,-0.05,0.88,-16.26,-0.9,-2.02,504,0,0,25.95,24.11
-0.24,-0.05,0.87,-16.5,-1.03,-2.16,512,0,0,25.95,24.11
-0.23,-0.05,0.86,-16.14,-1.14,-2.03,501,0,0,25.95,24.15
-0.23,-0.05,0.88,-16.5,-1.21,-2.14,540,0,0,25.95,24.21
-0.22,-0.05,0.87,-16.38,-1.1,-2.27,532,0,0,25.95,24.17
-0.23,-0.05,0.87,-16.63,-1.15,-1.98,501,0,0,25.93,24.15
-0.24,-0.05,0.88,-16.5,-1.07,-2.12,506,0,0,25.95,24.15
-0.23,-0.04,0.87,-16.5,-1.12,-2.14,498,0,0,25.95,24.17
-0.23,-0.05,0.88,-16.38,-1.03,-2.17,506,0,0,25.95,24.21
-0.23,-0.05,0.87,-16.5,-1.05,-2.09,516,0,0,25.93,24.21
-0.23,-0.04,0.87,-16.5,-1.05,-2.3,501,0,0,25.95,24.17
-0.23,-0.05,0.87,-16.38,-0.99,-2,537,0,0,25.93,24.17
-0.23,-0.06,0.87,-16.38,-1.13,-2.31,530,0,0,25.95,24.21
-0.23,-0.05,0.87,-16.5,-1.02,-2.21,501,0,0,25.95,24.23
-0.23,-0.05,0.86,-16.63,-0.82,-2.31,507,0,0,25.95,24.29
-0.23,-0.05,0.88,-16.5,-1.02,-2.11,502,0,0,25.95,24.27
-0.23,-0.05,0.88,-16.26,-1.05,-2.24,506,0,0,25.95,24.29
-0.23,-0.04,0.87,-16.14,-0.96,-2.2,519,0,0,25.95,24.29
-0.23,-0.05,0.88,-16.75,-0.96,-2.03,502,0,0,25.95,24.29
-0.23,-0.04,0.86,-16.26,-1.05,-2.02,540,0,0,25.95,24.29
-0.23,-0.05,0.87,-16.38,-1.08,-2.21,525,0,0,25.93,24.29
-0.23,-0.05,0.87,-16.5,-1.05,-2.19,501,0,0,25.95,24.21
-0.23,-0.05,0.87,-16.38,-1.09,-2.27,501,0,0,25.95,24.21
-0.23,-0.05,0.88,-16.38,-1.18,-2.05,501,0,0,25.95,24.23
-0.23,-0.05,0.87,-16.5,-1.08,-2.21,516,0,0,25.95,24.29
-0.23,-0.05,0.87,-16.63,-1.17,-2.04,528,0,0,25.95,24.23
-0.23,-0.05,0.88,-16.38,-0.98,-2.21,500,0,0,25.95,24.29
-0.22,-0.04,0.88,-16.26,-1.13,-2.17,535,0,0,25.95,24.29
-0.23,-0.04,0.87,-16.5,-1.18,-2.11,518,0,0,25.95,24.29
-0.23,-0.05,0.88,-16.14,-1.09,-2.34,502,0,0,25.95,24.35
-0.23,-0.05,0.87,-16.5,-0.93,-2.07,504,0,0,25.95,24.35
-0.23,-0.05,0.88,-16.26,-1.09,-2.01,500,0,0,25.95,24.33
-0.23,-0.05,0.87,-16.38,-0.99,-2.23,517,0,0,25.95,24.35
-0.23,-0.05,0.87,-16.5,-0.98,-2.03,530,0,0,25.95,24.35
-0.23,-0.05,0.87,-16.38,-1.07,-2.11,505,0,0,25.95,24.35
-0.23,-0.05,0.87,-16.5,-1.04,-2.12,531,0,0,25.95,24.33
-0.23,-0.05,0.87,-16.26,-1.15,-2.12,513,0,0,25.97,24.35
-0.23,-0.05,0.87,-16.38,-0.92,-2.13,500,0,0,25.97,24.33
-0.23,-0.06,0.87,-16.38,-1.09,-2.1,500,0,0,25.97,24.33
-0.23,-0.05,0.87,-16.26,-0.85,-2.16,503,0,0,25.99,24.33
-0.23,-0.05,0.88,-16.26,-0.99,-1.92,527,0,0,25.97,24.23
-0.23,-0.05,0.88,-16.38,-1.02,-2.21,531,0,0,25.97,24.23
-0.23,-0.05,0.88,-16.26,-1.11,-2.03,501,0,0,25.97,24.23
-0.24,-0.05,0.87,-16.38,-0.98,-2.17,526,0,0,25.97,24.23
-0.23,-0.05,0.87,-16.26,-1.01,-2.25,512,0,0,25.97,24.15
-0.22,-0.05,0.87,-16.75,-0.92,-2.11,501,0,0,25.97,24.15
-0.23,-0.05,0.87,-16.5,-1,-2.24,502,0,0,25.97,24.11
-0.23,-0.06,0.87,-16.5,-0.87,-1.94,501,0,0,25.97,24.11
-0.23,-0.05,0.87,-16.26,-0.97,-2.2,524,0,0,25.97,24.09
-0.23,-0.04,0.87,-16.38,-0.9,-2.15,534,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.26,-1.17,-2.08,505,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.5,-1.08,-2.13,526,0,0,25.97,24.11
-0.23,-0.05,0.86,-16.26,-1.03,-2.16,506,0,0,25.97,24.11
-0.23,-0.05,0.87,-16.38,-0.91,-2,500,0,0,25.97,24.15
-0.23,-0.05,0.87,-16.38,-1,-1.95,502,0,0,25.97,24.15
-0.23,-0.05,0.88,-16.63,-1.15,-2.08,503,0,0,25.97,24.17
-0.23,-0.05,0.88,-16.38,-1.05,-2.13,531,0,0,25.97,24.17
-0.23,-0.05,0.87,-16.26,-1.07,-2.05,530,0,0,25.95,24.15
-0.23,-0.05,0.88,-16.26,-1,-2.17,500,0,0,25.95,24.11
-0.23,-0.05,0.87,-16.63,-1.01,-2.25,523,0,0,25.95,24.11
-0.23,-0.05,0.87,-16.26,-0.77,-2.1,505,0,0,25.95,24.09
-0.23,-0.05,0.88,-16.38,-1.14,-2.11,502,0,0,25.95,24.05
-0.23,-0.05,0.87,-16.38,-1.09,-2,504,0,0,25.95,24.09
-0.24,-0.05,0.89,-16.26,-1.1,-2.06,499,0,0,25.95,24.05
-0.23,-0.05,0.87,-16.38,-1.07,-2.08,536,0,0,25.95,24.05
-0.22,-0.05,0.87,-16.14,-1.05,-2.06,533,0,0,25.95,24.05
-0.23,-0.05,0.88,-16.38,-0.93,-2.31,504,0,0,25.97,24.09
-0.23,-0.04,0.88,-16.5,-0.78,-2.04,515,0,0,25.99,24.09
-0.23,-0.05,0.88,-16.38,-0.87,-2.21,502,0,0,25.97,24.09
-0.23,-0.05,0.88,-16.26,-1.05,-2.19,501,0,0,25.97,24.09
-0.23,-0.06,0.87,-16.38,-1.18,-2.08,508,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.38,-0.92,-2.1,502,0,0,25.97,24.09
-0.23,-0.06,0.87,-16.5,-1.15,-2.29,538,0,0,25.97,24.09
-0.23,-0.05,0.88,-16.38,-0.91,-2.2,530,0,0,25.97,24.09
-0.23,-0.06,0.87,-16.26,-1.11,-2.3,504,0,0,25.95,24.09
-0.23,-0.05,0.87,-16.38,-1.04,-2.25,514,0,0,25.95,24.09
-0.23,-0.04,0.88,-16.26,-0.92,-2.26,504,0,0,25.95,24.09
-0.23,-0.05,0.88,-16.38,-1.13,-2.15,501,0,0,25.95,24.09
-0.23,-0.06,0.87,-16.38,-1.01,-2.02,514,0,0,25.93,24.09
-0.23,-0.05,0.87,-16.5,-0.87,-2.05,499,0,0,25.95,24.15
-0.23,-0.05,0.88,-16.14,-1.03,-2.14,541,0,0,25.95,24.15
-0.23,-0.05,0.87,-16.38,-1.09,-2.25,532,0,0,25.95,24.15
-0.24,-0.04,0.87,-16.75,-0.99,-2.02,499,0,0,25.95,24.15
-0.23,-0.05,0.87,-16.63,-0.92,-2.07,502,0,0,25.95,24.15
-0.23,-0.05,0.87,-16.5,-1.08,-2.21,500,0,0,25.95,24.17
-0.23,-0.05,0.86,-16.38,-0.99,-2.15,508,0,0,25.95,24.21
-0.23,-0.05,0.87,-16.63,-0.95,-2.17,520,0,0,25.95,24.17
-0.24,-0.04,0.88,-16.26,-0.98,-2.21,501,0,0,25.95,24.17
-0.23,-0.05,0.87,-16.38,-1.05,-2.02,538,0,0,25.95,24.23
-0.23,-0.05,0.87,-16.38,-0.89,-2.15,524,0,0,25.95,24.23
-0.23,-0.05,0.87,-16.26,-1.04,-2.11,504,0,0,25.95,24.23
-0.23,-0.06,0.87,-16.38,-1.05,-1.93,504,0,0,25.95,24.23
-0.23,-0.05,0.88,-16.14,-1.11,-2.15,508,0,0,25.95,24.21
-0.23,-0.05,0.87,-16.5,-0.98,-2.1,507,0,0,25.95,24.21
-0.23,-0.05,0.87,-16.38,-1.15,-1.95,520,0,0,25.95,24.17
-0.23,-0.06,0.87,-16.5,-1.15,-2.16,502,0,0,25.95,24.17
-0.23,-0.06,0.87,-16.26,-1.23,-2.12,540,0,0,25.95,24.17
-0.23,-0.05,0.88,-16.63,-0.9,-2.26,522,0,0,25.95,24.17
-0.23,-0.05,0.87,-16.26,-1.02,-2,499,0,0,25.95,24.17
-0.23,-0.05,0.87,-16.26,-1.03,-2.19,501,0,0,25.95,24.17
-0.23,-0.05,0.87,-16.38,-1.03,-2.08,502,0,0,25.95,24.17
-0.23,-0.05,0.87,-16.26,-0.99,-2.18,516,0,0,25.97,24.17
-0.23,-0.05,0.88,-16.26,-1.05,-2.17,524,0,0,25.97,24.17
-0.23,-0.05,0.88,-16.38,-1.16,-2.19,500,0,0,25.99,24.15
-0.23,-0.05,0.87,-16.5,-1.07,-2.1,536,0,0,25.99,24.15
-0.23,-0.05,0.87,-16.38,-1.02,-2.13,520,0,0,25.97,24.15
-0.23,-0.05,0.87,-16.38,-0.93,-2.19,502,0,0,25.97,24.11
-0.24,-0.05,0.87,-16.75,-1.09,-2.05,503,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.26,-1.02,-2.18,499,0,0,25.99,24.09
-0.24,-0.04,0.87,-16.5,-1.11,-2.18,518,0,0,25.97,24.09
-0.23,-0.05,0.88,-16.38,-0.91,-2.08,527,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.75,-0.98,-2,501,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.5,-1.05,-2.24,538,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.5,-1.08,-2.19,516,0,0,25.97,24.09
-0.24,-0.05,0.88,-16.38,-1.11,-1.97,500,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.02,-1.09,-2.21,502,0,0,25.97,24.09
-0.23,-0.05,0.88,-16.26,-1.17,-2.14,503,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.38,-0.92,-2.21,521,0,0,25.97,24.11
-0.22,-0.05,0.88,-16.63,-1.11,-2.24,528,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.26,-1.12,-1.93,501,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.5,-1.07,-2.02,537,0,0,25.97,24.11
-0.23,-0.05,0.87,-16.63,-0.95,-2.23,518,0,0,25.97,24.11
-0.22,-0.05,0.88,-16.5,-0.98,-2.11,503,0,0,25.97,24.11
-0.23,-0.05,0.87,-16.26,-1.08,-2.13,501,0,0,25.97,24.11
-0.23,-0.05,0.87,-16.38,-0.99,-1.98,502,0,0,25.97,24.11
-0.23,-0.05,0.88,-16.5,-1.11,-1.98,520,0,0,25.97,24.11
-0.23,-0.05,0.87,-16.5,-1,-2.11,532,0,0,25.97,24.11
-0.23,-0.05,0.87,-16.14,-1.06,-2.14,503,0,0,25.99,24.11
-0.23,-0.05,0.88,-16.5,-1,-2.09,532,0,0,25.99,24.11
-0.24,-0.05,0.86,-16.38,-1.05,-2.09,513,0,0,25.97,24.11
-0.23,-0.05,0.87,-16.38,-1.05,-2.08,500,0,0,25.97,24.11
-0.23,-0.05,0.88,-16.63,-1.22,-2.29,504,0,0,25.97,24.15
-0.22,-0.05,0.88,-16.5,-0.89,-2.19,504,0,0,25.97,24.15
-0.24,-0.05,0.88,-16.63,-1.04,-2.03,527,0,0,25.97,24.15
-0.23,-0.05,0.88,-16.5,-0.9,-2.19,530,0,0,25.97,24.17
-0.23,-0.06,0.87,-16.38,-1.2,-2.04,501,0,0,25.97,24.17
-0.23,-0.05,0.87,-16.5,-1.19,-2.11,529,0,0,25.97,24.17
-0.23,-0.05,0.88,-16.38,-1.11,-2.14,511,0,0,25.97,24.17
-0.23,-0.05,0.87,-16.38,-1.24,-2.08,503,0,0,25.97,24.17
-0.23,-0.05,0.88,-16.5,-1.02,-2.08,501,0,0,25.99,24.21
-0.23,-0.05,0.88,-16.38,-1.11,-2.14,501,0,0,25.99,24.17
-0.23,-0.05,0.87,-16.5,-0.93,-2.07,536,0,0,25.97,24.17
-0.22,-0.05,0.88,-16.5,-1.08,-2.19,538,0,0,25.97,24.15
-0.23,-0.05,0.87,-16.63,-1.18,-2.07,503,0,0,25.97,24.21
-0.23,-0.05,0.88,-16.75,-1.2,-2.21,518,0,0,25.97,24.21
-0.22,-0.04,0.88,-16.38,-1.05,-2.07,502,0,0,25.97,24.17
-0.23,-0.05,0.88,-16.26,-0.92,-2.25,502,0,0,25.97,24.15
-0.23,-0.05,0.88,-16.5,-1.12,-2.19,512,0,0,25.97,24.15
-0.23,-0.05,0.88,-16.63,-1.1,-2.16,504,0,0,25.97,24.17
-0.23,-0.05,0.88,-16.26,-0.95,-2.17,539,0,0,25.97,24.17
-0.23,-0.05,0.87,-16.63,-1.06,-2.14,531,0,0,25.97,24.15
-0.23,-0.05,0.88,-16.38,-0.93,-2.24,501,0,0,25.97,24.15
-0.23,-0.05,0.88,-16.26,-1.05,-2.21,514,0,0,25.97,24.15
-0.23,-0.05,0.87,-16.26,-1.22,-2.14,505,0,0,25.97,24.11
-0.23,-0.05,0.87,-16.63,-1.08,-2.13,499,0,0,25.99,24.09
-0.23,-0.05,0.87,-16.5,-1.13,-2.09,513,0,0,25.97,24.09
-0.23,-0.04,0.87,-16.38,-1.05,-2.13,500,0,0,25.99,24.09
-0.23,-0.05,0.87,-16.5,-1.1,-2.11,540,0,0,25.97,24.09
-0.23,-0.05,0.88,-16.26,-1.24,-2.1,530,0,0,25.97,24.09
-0.23,-0.05,0.88,-16.38,-1.08,-2.18,501,0,0,25.97,24.11
-0.23,-0.05,0.87,-16.5,-0.99,-2.13,503,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.26,-1.09,-2.15,500,0,0,25.97,24.11
-0.23,-0.05,0.88,-16.63,-1.03,-2.11,508,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.5,-1.24,-2.12,519,0,0,25.97,24.09
-0.23,-0.05,0.88,-16.38,-1.05,-2.24,500,0,0,25.97,24.11
-0.23,-0.05,0.88,-16.5,-0.94,-2.08,538,0,0,25.97,24.11
-0.23,-0.05,0.87,-16.38,-0.89,-2.03,524,0,0,25.99,24.11
-0.23,-0.05,0.87,-16.63,-1.24,-2.07,504,0,0,25.97,24.11
-0.24,-0.05,0.88,-16.26,-1,-2.08,503,0,0,25.97,24.15
-0.23,-0.05,0.87,-16.38,-1.08,-2.03,501,0,0,25.97,24.17
-0.23,-0.06,0.87,-16.14,-0.81,-2.13,511,0,0,25.97,24.15
-0.23,-0.05,0.87,-16.26,-1.02,-1.97,523,0,0,25.97,24.17
-0.23,-0.05,0.88,-16.38,-0.95,-2.18,504,0,0,25.99,24.15
-0.23,-0.04,0.87,-16.26,-0.95,-2.03,539,0,0,25.99,24.15
-0.23,-0.06,0.88,-16.38,-0.98,-2.32,518,0,0,25.99,24.17
-0.23,-0.05,0.87,-16.38,-1.19,-2.02,502,0,0,25.97,24.11
-0.23,-0.06,0.88,-16.5,-0.99,-2.17,501,0,0,25.97,24.11
-0.23,-0.05,0.86,-16.5,-0.98,-2.05,506,0,0,25.97,24.11
-0.23,-0.06,0.88,-16.5,-1.15,-2.01,504,0,0,25.99,24.11
-0.23,-0.05,0.88,-16.5,-1.06,-2.18,538,0,0,25.99,24.11
-0.23,-0.04,0.87,-16.63,-1.06,-2.18,533,0,0,25.99,24.11
-0.23,-0.05,0.87,-16.38,-1.06,-2.11,499,0,0,25.99,24.11
-0.23,-0.05,0.88,-16.38,-0.96,-2.09,512,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.5,-1.06,-2.18,504,0,0,25.97,24.09
-0.23,-0.05,0.89,-16.5,-1.05,-2.02,503,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.75,-0.98,-2.22,511,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.5,-1.02,-2.15,499,0,0,25.97,24.09
-0.23,-0.05,0.87,-16.38,-1.08,-1.95,537,0,0,25.97,24.09
-0.23,-0.06,0.88,-16.75,-1.11,-2.05,533,0,0,25.97,24.03
-0.23,-0.05,0.87,-16.5,-1.02,-2.37,502,0,0,25.99,24.03
-0.23,-0.05,0.87,-16.5,-1.05,-2.21,513,0,0,25.99,23.99
-0.23,-0.05,0.87,-16.38,-1.01,-2.19,502,0,0,25.97,23.99
-0.23,-0.05,0.88,-16.5,-0.95,-2.21,500,0,0,25.99,23.99
-0.23,-0.05,0.88,-16.63,-0.85,-2.16,514,0,0,25.99,23.97
-0.22,-0.05,0.87,-16.38,-0.87,-2.26,502,0,0,25.97,23.99
-0.23,-0.05,0.87,-16.5,-0.95,-2.21,541,0,0,25.97,23.99
-0.23,-0.05,0.87,-16.5,-1.15,-2.21,530,0,0,25.97,24.03
-0.23,-0.05,0.87,-16.38,-1.15,-2.15,501,0,0,25.97,23.99
-0.23,-0.05,0.87,-16.5,-1.18,-2.11,507,0,0,25.97,23.99
-0.23,-0.05,0.88,-16.5,-1.05,-2.33,503,0,0,25.99,23.99
-0.23,-0.05,0.87,-16.38,-1.19,-2.25,505,0,0,25.99,23.99
-0.24,-0.05,0.88,-16.5,-1.34,-2.18,514,0,0,25.97,23.99
-0.22,-0.05,0.87,-16.5,-1.18,-2.26,500,0,0,25.97,23.99
-0.23,-0.05,0.88,-16.38,-1.15,-2.33,540,0,0,25.97,23.99
-0.23,-0.05,0.87,-16.5,-0.94,-2.06,530,0,0,25.97,23.99
-0.23,-0.06,0.87,-16.38,-1.02,-2.11,503,0,0,25.97,23.99
-0.23,-0.05,0.87,-16.5,-1.14,-2.17,503,0,0,25.97,23.97
-0.23,-0.05,0.87,-16.38,-0.99,-2.24,500,0,0,25.97,23.99
-0.23,-0.05,0.88,-16.5,-1.05,-2.18,510,0,0,25.97,23.97
-0.23,-0.05,0.87,-16.5,-1.04,-2.18,523,0,0,25.97,23.99
-0.23,-0.05,0.88,-16.63,-1.08,-2,504,0,0,25.97,23.97
-0.23,-0.05,0.87,-16.5,-1.15,-2.24,537,0,0,25.97,23.97
-0.23,-0.05,0.87,-16.5,-0.88,-2.08,521,0,0,25.97,23.97
-0.23,-0.05,0.88,-16.38,-1,-2.18,501,0,0,25.99,23.97
-0.23,-0.05,0.88,-16.75,-0.95,-2.07,503,0,0,25.97,23.97
-0.23,-0.05,0.87,-16.5,-1.06,-2.15,503,0,0,25.97,23.99
-0.23,-0.05,0.87,-16.87,-1.07,-1.99,517,0,0,25.97,23.97
-0.23,-0.05,0.88,-16.63,-1.14,-2.11,525,0,0,25.97,23.97
-0.23,-0.05,0.88,-16.5,-1.08,-2.09,501,0,0,25.97,23.99
-0.23,-0.05,0.89,-16.5,-1.29,-2,540,0,0,25.97,23.99
-0.23,-0.05,0.87,-16.63,-0.95,-2.15,521,0,0,25.97,23.99
-0.23,-0.05,0.87,-16.38,-1.06,-2.05,501,0,0,25.97,23.99
-0.22,-0.05,0.88,-16.5,-1.02,-2.18,499,0,0,25.97,23.99
-0.23,-0.05,0.88,-16.38,-1.11,-2.01,500,0,0,25.97,23.99
-0.23,-0.05,0.87,-16.87,-1.15,-1.95,520,0,0,25.97,23.99
-0.22,-0.05,0.88,-16.63,-0.83,-1.93,532,0,0,25.97,24.03
-0.23,-0.05,0.87,-16.75,-1.31,-2.05,502,0,0,25.97,24.05
-0.23,-0.05,0.88,-16.38,-1.14,-2.18,533,0,0,25.97,24.05
-0.23,-0.05,0.87,-16.63,-1.02,-2.23,512,0,0,25.97,24.05
-0.23,-0.05,0.87,-16.5,-1.02,-2.11,504,0,0,25.97,24.05
-0.23,-0.04,0.88,-16.75,-1.13,-2.12,503,0,0,25.97,24.05
-0.23,-0.05,0.87,-16.38,-0.99,-2.23,501,0,0,25.97,24.11
-0.23,-0.05,0.87,-16.5,-0.94,-2.24,527,0,0,25.97,24.21
-0.23,-0.05,0.87,-16.26,-0.85,-2.08,531,0,0,25.97,24.45
-0.23,-0.05,0.88,-16.75,-1.15,-2.08,502,0,0,25.97,24.75
-0.23,-0.05,0.88,-16.38,-1.15,-2.04,529,0,0,25.97,25.01
-0.22,-0.05,0.88,-16.63,-0.8,-1.98,511,0,0,25.97,25.13
-0.23,-0.05,0.88,-16.75,-0.98,-2.18,500,0,0,25.97,25.11
-0.23,-0.05,0.88,-16.63,-1.06,-2.09,501,0,0,25.97,25.07
-0.23,-0.05,0.87,-16.38,-0.94,-2.06,502,0,0,25.97,24.95
-0.23,-0.05,0.87,-16.5,-0.71,-2.12,537,0,0,25.97,24.89
-0.23,-0.05,0.88,-16.5,-1.02,-2.07,534,0,0,25.97,24.87
-0.23,-0.05,0.88,-16.63,-1.02,-2.12,500,0,0,25.97,24.81
-0.23,-0.05,0.92,-16.5,-0.83,-2.71,516,0,0,25.97,24.81
-0.23,-0.05,0.87,-16.75,-0.98,-2.01,502,0,0,25.99,24.77
-0.23,-0.04,0.89,-16.38,-1.16,-2.31,502,0,0,25.97,24.77
-0.23,-0.06,0.88,-16.75,-1.02,-1.99,514,0,0,25.97,24.93
-0.23,-0.05,0.84,-16.5,-1.23,-1.82,501,0,0,25.97,24.93
-0.23,-0.06,0.88,-16.26,-1.04,-2.08,537,0,0,25.97,24.95
-0.24,-0.05,0.86,-16.5,-1,-2.09,531,0,0,25.97,24.95
-0.24,-0.05,0.87,-16.5,-0.98,-2.14,504,0,0,25.97,24.81
-0.23,-0.05,0.87,-16.38,-1.14,-2.1,510,0,0,25.97,24.63
-0.23,-0.05,0.87,-16.63,-1.07,-2.22,502,0,0,25.97,24.53
-0.23,-0.05,0.87,-16.38,-1.05,-2.15,502,0,0,25.97,24.47
-0.23,-0.04,0.87,-16.5,-0.98,-1.93,514,0,0,25.97,24.41
-0.23,-0.05,0.87,-16.5,-1.11,-2.21,504,0,0,25.97,24.35
-0.23,-0.05,0.86,-16.38,-0.85,-1.95,539,0,0,25.97,24.33
-0.23,-0.05,0.88,-16.75,-0.96,-2.24,526,0,0,25.97,24.17
-0.23,-0.05,0.88,-16.75,-1.08,-2.09,494,0,0,25.97,24.17
-0.23,-0.05,0.87,-16.5,-0.88,-2.15,502,0,0,25.97,24.05
-0.23,-0.05,0.88,-16.75,-1.11,-2.09,503,0,0,25.97,23.99
-0.23,-0.05,0.87,-16.5,-1.21,-2.08,508,0,0,25.97,23.99
-0.23,-0.05,0.88,-16.5,-1.01,-1.88,519,0,0,25.97,23.97
-0.23,-0.05,0.87,-16.5,-1.07,-2.09,500,0,0,25.95,23.99
-0.23,-0.05,0.87,-16.5,-1.11,-2.11,538,0,0,25.95,23.93
-0.23,-0.05,0.88,-16.63,-1.08,-2.18,526,0,0,25.95,23.97
-0.23,-0.05,0.87,-16.63,-1.16,-2,503,0,0,25.95,23.97
-0.23,-0.05,0.88,-16.5,-0.98,-2.31,504,0,0,25.95,23.97
-0.23,-0.05,0.88,-16.5,-1.05,-2.24,499,0,0,25.95,23.97
-0.23,-0.05,0.87,-16.38,-1.03,-2.08,511,0,0,25.95,23.97
-0.23,-0.05,0.88,-16.63,-1.12,-1.98,522,0,0,25.95,23.97
-0.23,-0.05,0.87,-16.38,-1.12,-2.16,503,0,0,25.93,23.91
-0.23,-0.06,0.87,-16.75,-0.98,-2.03,540,0,0,25.93,23.93
-0.23,-0.05,0.88,-16.75,-0.98,-2.25,521,0,0,25.93,23.93
-0.23,-0.05,0.88,-16.75,-1.1,-2.08,499,0,0,25.95,23.97
-0.24,-0.05,0.88,-16.5,-1.14,-2.12,501,0,0,25.95,23.97
-0.24,-0.05,0.87,-16.5,-1.13,-2.14,503,0,0,25.95,23.97
-0.23,-0.05,0.87,-16.63,-1.03,-2.06,513,0,0,25.95,23.99
-0.24,-0.06,0.87,-16.75,-1.17,-2.18,523,0,0,25.95,24.05
-0.23,-0.05,0.87,-16.38,-1.09,-1.89,501,0,0,25.95,24.05
-0.23,-0.05,0.87,-16.87,-1.08,-2,535,0,0,25.95,24.09
-0.23,-0.05,0.88,-16.63,-1.03,-2.08,521,0,0,25.95,24.09
-0.23,-0.05,0.87,-16.63,-1.07,-2.24,503,0,0,25.95,24.09
-0.23,-0.05,0.87,-16.5,-0.89,-2.05,501,0,0,25.95,24.09
-0.23,-0.05,0.87,-16.5,-1.11,-2.15,503,0,0,25.95,24.09
-0.23,-0.05,0.87,-16.63,-1.09,-2.28,517,0,0,25.95,24.09
-0.23,-0.05,0.87,-16.75,-1.06,-2.02,531,0,0,25.93,24.09
